Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	16	0	       	17	0	1002	Normal
2018	7	16	0	       	17	10	997	Normal
2018	7	16	0	       	17	20	1002	Normal
2018	7	16	0	       	17	30	1003	Normal
2018	7	16	0	       	17	40	1003	Normal
2018	7	16	0	       	17	50	999	Normal
2018	7	16	0	       	18	0	501	Normal
2018	7	16	0	       	18	10	499	Normal
2018	7	16	0	       	18	20	499	Normal
2018	7	16	0	       	18	30	502	Normal
2018	7	16	0	       	18	40	499	Normal
2018	7	16	0	       	18	50	500	Normal
2018	7	16	0	       	19	0	501	Normal
2018	7	16	0	       	19	10	500	Normal
2018	7	16	0	       	19	20	500	Normal
2018	7	16	0	       	19	30	500	Normal
2018	7	16	0	       	19	40	500	Normal
2018	7	16	0	       	19	50	501	Normal
2018	7	16	0	       	20	0	500	Normal
2018	7	16	0	       	20	10	501	Normal
2018	7	16	0	       	20	20	497	Normal
2018	7	16	0	       	20	30	501	Normal
2018	7	16	0	       	20	40	500	Normal
2018	7	16	0	       	20	50	501	Normal
2018	7	16	0	       	21	0	499	Normal
2018	7	16	0	       	21	10	499	Normal
2018	7	16	0	       	21	20	498	Normal
2018	7	16	0	       	21	30	499	Normal
2018	7	16	0	       	21	40	498	Normal
2018	7	16	0	       	21	50	501	Normal
2018	7	16	0	       	22	0	501	Normal
2018	7	16	0	       	22	10	501	Normal
2018	7	16	0	       	22	20	500	Normal
2018	7	16	0	       	22	30	501	Normal
2018	7	16	0	       	22	40	501	Normal
2018	7	16	0	       	22	50	500	Normal
2018	7	16	0	       	23	0	499	Normal
2018	7	16	0	       	23	10	500	Normal
2018	7	16	0	       	23	20	500	Normal
2018	7	16	0	       	23	30	501	Normal
2018	7	16	0	       	23	40	500	Normal
2018	7	16	0	       	23	50	501	Normal
2018	7	17	1	       	0	0	500	Normal
2018	7	17	1	       	0	10	499	Normal
2018	7	17	1	       	0	20	499	Normal
2018	7	17	1	       	0	30	499	Normal
2018	7	17	1	       	0	40	499	Normal
2018	7	17	1	       	0	50	501	Normal
2018	7	17	1	       	1	0	501	Normal
2018	7	17	1	       	1	10	499	Normal
2018	7	17	1	       	1	20	499	Normal
2018	7	17	1	       	1	30	498	Normal
2018	7	17	1	       	1	40	502	Normal
2018	7	17	1	       	1	50	501	Normal
2018	7	17	1	       	2	0	501	Normal
2018	7	17	1	       	2	10	499	Normal
2018	7	17	1	       	2	20	500	Normal
2018	7	17	1	       	2	30	501	Normal
2018	7	17	1	       	2	40	500	Normal
2018	7	17	1	       	2	50	500	Normal
2018	7	17	1	       	3	0	500	Normal
2018	7	17	1	       	3	10	501	Normal
2018	7	17	1	       	3	20	500	Normal
2018	7	17	1	       	3	30	498	Normal
2018	7	17	1	       	3	40	501	Normal
2018	7	17	1	       	3	50	499	Normal
2018	7	17	1	       	4	0	498	Normal
2018	7	17	1	       	4	10	499	Normal
2018	7	17	1	       	4	20	498	Normal
2018	7	17	1	       	4	30	497	Normal
2018	7	17	1	       	4	40	499	Normal
2018	7	17	1	       	4	50	499	Normal
2018	7	17	1	       	5	0	501	Normal
2018	7	17	1	       	5	10	500	Normal
2018	7	17	1	       	5	20	500	Normal
2018	7	17	1	       	5	30	499	Normal
2018	7	17	1	       	5	40	499	Normal
2018	7	17	1	       	5	50	499	Normal
2018	7	17	1	       	6	0	502	Normal
2018	7	17	1	       	6	10	500	Normal
2018	7	17	1	       	6	20	499	Normal
2018	7	17	1	       	6	30	502	Normal
2018	7	17	1	       	6	40	501	Normal
2018	7	17	1	       	6	50	500	Normal
2018	7	17	1	       	7	0	999	Normal
2018	7	17	1	       	7	10	1000	Normal
2018	7	17	1	       	7	20	1001	Normal
2018	7	17	1	       	7	30	1001	Normal
2018	7	17	1	       	7	40	1002	Normal
2018	7	17	1	       	7	50	1000	Normal
2018	7	17	1	       	8	0	1002	Normal
2018	7	17	1	       	8	10	1003	Normal
2018	7	17	1	       	8	20	1003	Normal
2018	7	17	1	       	8	30	1002	Normal
2018	7	17	1	       	8	40	996	Normal
2018	7	17	1	       	8	50	1002	Normal
2018	7	17	1	       	9	0	1000	Normal
2018	7	17	1	       	9	10	1000	Normal
2018	7	17	1	       	9	20	1003	Normal
2018	7	17	1	       	9	30	998	Normal
2018	7	17	1	       	9	40	999	Normal
2018	7	17	1	       	9	50	1000	Normal
2018	7	17	1	       	10	0	1000	Normal
2018	7	17	1	       	10	10	997	Normal
2018	7	17	1	       	10	20	1001	Normal
2018	7	17	1	       	10	30	1007	Normal
2018	7	17	1	       	10	40	998	Normal
2018	7	17	1	       	10	50	1003	Normal
2018	7	17	1	       	11	0	1001	Normal
2018	7	17	1	       	11	10	1001	Normal
2018	7	17	1	       	11	20	997	Normal
2018	7	17	1	       	11	30	1000	Normal
2018	7	17	1	       	11	40	1003	Normal
2018	7	17	1	       	11	50	999	Normal
2018	7	17	1	       	12	0	998	Normal
2018	7	17	1	       	12	10	999	Normal
2018	7	17	1	       	12	20	996	Normal
2018	7	17	1	       	12	30	1000	Normal
2018	7	17	1	       	12	40	1004	Normal
2018	7	17	1	       	12	50	1001	Normal
2018	7	17	1	       	13	0	996	Normal
2018	7	17	1	       	13	10	1000	Normal
2018	7	17	1	       	13	20	1001	Normal
2018	7	17	1	       	13	30	1003	Normal
2018	7	17	1	       	13	40	998	Normal
2018	7	17	1	       	13	50	1000	Normal
2018	7	17	1	       	14	0	1000	Normal
2018	7	17	1	       	14	10	1003	Normal
2018	7	17	1	       	14	20	997	Normal
2018	7	17	1	       	14	30	1003	Normal
2018	7	17	1	       	14	40	1000	Normal
2018	7	17	1	       	14	50	997	Normal
2018	7	17	1	       	15	0	998	Normal
2018	7	17	1	       	15	10	997	Normal
2018	7	17	1	       	15	20	1000	Normal
2018	7	17	1	       	15	30	997	Normal
2018	7	17	1	       	15	40	997	Normal
2018	7	17	1	       	15	50	1001	Normal
2018	7	17	1	       	16	0	999	Normal
2018	7	17	1	       	16	10	1000	Normal
2018	7	17	1	       	16	20	1000	Normal
2018	7	17	1	       	16	30	1003	Normal
2018	7	17	1	       	16	40	1000	Normal
2018	7	17	1	       	16	50	1000	Normal
2018	7	17	1	       	17	0	1003	Normal
2018	7	17	1	       	17	10	998	Normal
2018	7	17	1	       	17	20	998	Normal
2018	7	17	1	       	17	30	1002	Normal
2018	7	17	1	       	17	40	1000	Normal
2018	7	17	1	       	17	50	1002	Normal
2018	7	17	1	       	18	0	498	Normal
2018	7	17	1	       	18	10	498	Normal
2018	7	17	1	       	18	20	497	Normal
2018	7	17	1	       	18	30	501	Normal
2018	7	17	1	       	18	40	497	Normal
2018	7	17	1	       	18	50	501	Normal
2018	7	17	1	       	19	0	501	Normal
2018	7	17	1	       	19	10	500	Normal
2018	7	17	1	       	19	20	499	Normal
2018	7	17	1	       	19	30	498	Normal
2018	7	17	1	       	19	40	499	Normal
2018	7	17	1	       	19	50	501	Normal
2018	7	17	1	       	20	0	501	Normal
2018	7	17	1	       	20	10	500	Normal
2018	7	17	1	       	20	20	499	Normal
2018	7	17	1	       	20	30	499	Normal
2018	7	17	1	       	20	40	500	Normal
2018	7	17	1	       	20	50	498	Normal
2018	7	17	1	       	21	0	502	Normal
2018	7	17	1	       	21	10	499	Normal
2018	7	17	1	       	21	20	503	Normal
2018	7	17	1	       	21	30	499	Normal
2018	7	17	1	       	21	40	500	Normal
2018	7	17	1	       	21	50	497	Normal
2018	7	17	1	       	22	0	500	Normal
2018	7	17	1	       	22	10	499	Normal
2018	7	17	1	       	22	20	503	Normal
2018	7	17	1	       	22	30	499	Normal
2018	7	17	1	       	22	40	501	Normal
2018	7	17	1	       	22	50	498	Normal
2018	7	17	1	       	23	0	500	Normal
2018	7	17	1	       	23	10	501	Normal
2018	7	17	1	       	23	20	498	Normal
2018	7	17	1	       	23	30	502	Normal
2018	7	17	1	       	23	40	500	Normal
2018	7	17	1	       	23	50	501	Normal
2018	7	18	2	       	0	0	501	Normal
2018	7	18	2	       	0	10	499	Normal
2018	7	18	2	       	0	20	499	Normal
2018	7	18	2	       	0	30	501	Normal
2018	7	18	2	       	0	40	499	Normal
2018	7	18	2	       	0	50	499	Normal
2018	7	18	2	       	1	0	501	Normal
2018	7	18	2	       	1	10	502	Normal
2018	7	18	2	       	1	20	500	Normal
2018	7	18	2	       	1	30	500	Normal
2018	7	18	2	       	1	40	499	Normal
2018	7	18	2	       	1	50	499	Normal
2018	7	18	2	       	2	0	499	Normal
2018	7	18	2	       	2	10	497	Normal
2018	7	18	2	       	2	20	498	Normal
2018	7	18	2	       	2	30	500	Normal
2018	7	18	2	       	2	40	500	Normal
2018	7	18	2	       	2	50	502	Normal
2018	7	18	2	       	3	0	500	Normal
2018	7	18	2	       	3	10	500	Normal
2018	7	18	2	       	3	20	501	Normal
2018	7	18	2	       	3	30	502	Normal
2018	7	18	2	       	3	40	501	Normal
2018	7	18	2	       	3	50	499	Normal
2018	7	18	2	       	4	0	502	Normal
2018	7	18	2	       	4	10	502	Normal
2018	7	18	2	       	4	20	500	Normal
2018	7	18	2	       	4	30	497	Normal
2018	7	18	2	       	4	40	501	Normal
2018	7	18	2	       	4	50	498	Normal
2018	7	18	2	       	5	0	498	Normal
2018	7	18	2	       	5	10	501	Normal
2018	7	18	2	       	5	20	501	Normal
2018	7	18	2	       	5	30	501	Normal
2018	7	18	2	       	5	40	500	Normal
2018	7	18	2	       	5	50	499	Normal
2018	7	18	2	       	6	0	502	Normal
2018	7	18	2	       	6	10	498	Normal
2018	7	18	2	       	6	20	501	Normal
2018	7	18	2	       	6	30	500	Normal
2018	7	18	2	       	6	40	501	Normal
2018	7	18	2	       	6	50	501	Normal
2018	7	18	2	       	7	0	999	Normal
2018	7	18	2	       	7	10	997	Normal
2018	7	18	2	       	7	20	1003	Normal
2018	7	18	2	       	7	30	1003	Normal
2018	7	18	2	       	7	40	999	Normal
2018	7	18	2	       	7	50	997	Normal
2018	7	18	2	       	8	0	1001	Normal
2018	7	18	2	       	8	10	998	Normal
2018	7	18	2	       	8	20	1004	Normal
2018	7	18	2	       	8	30	1002	Normal
2018	7	18	2	       	8	40	1001	Normal
2018	7	18	2	       	8	50	1001	Normal
2018	7	18	2	       	9	0	1003	Normal
2018	7	18	2	       	9	10	1003	Normal
2018	7	18	2	       	9	20	996	Normal
2018	7	18	2	       	9	30	1003	Normal
2018	7	18	2	       	9	40	999	Normal
2018	7	18	2	       	9	50	1001	Normal
2018	7	18	2	       	10	0	1000	Normal
2018	7	18	2	       	10	10	1000	Normal
2018	7	18	2	       	10	20	1002	Normal
2018	7	18	2	       	10	30	1001	Normal
2018	7	18	2	       	10	40	999	Normal
2018	7	18	2	       	10	50	1001	Normal
2018	7	18	2	       	11	0	1001	Normal
2018	7	18	2	       	11	10	997	Normal
2018	7	18	2	       	11	20	1000	Normal
2018	7	18	2	       	11	30	1006	Normal
2018	7	18	2	       	11	40	998	Normal
2018	7	18	2	       	11	50	1002	Normal
2018	7	18	2	       	12	0	998	Normal
2018	7	18	2	       	12	10	1000	Normal
2018	7	18	2	       	12	20	999	Normal
2018	7	18	2	       	12	30	999	Normal
2018	7	18	2	       	12	40	999	Normal
2018	7	18	2	       	12	50	1001	Normal
2018	7	18	2	       	13	0	999	Normal
2018	7	18	2	       	13	10	1001	Normal
2018	7	18	2	       	13	20	1000	Normal
2018	7	18	2	       	13	30	998	Normal
2018	7	18	2	       	13	40	998	Normal
2018	7	18	2	       	13	50	1003	Normal
2018	7	18	2	       	14	0	999	Normal
2018	7	18	2	       	14	10	1000	Normal
2018	7	18	2	       	14	20	997	Normal
2018	7	18	2	       	14	30	996	Normal
2018	7	18	2	       	14	40	998	Normal
2018	7	18	2	       	14	50	1000	Normal
2018	7	18	2	       	15	0	998	Normal
2018	7	18	2	       	15	10	1001	Normal
2018	7	18	2	       	15	20	1004	Normal
2018	7	18	2	       	15	30	1000	Normal
2018	7	18	2	       	15	40	1005	Normal
2018	7	18	2	       	15	50	999	Normal
2018	7	18	2	       	16	0	995	Normal
2018	7	18	2	       	16	10	1002	Normal
2018	7	18	2	       	16	20	1004	Normal
2018	7	18	2	       	16	30	1000	Normal
2018	7	18	2	       	16	40	1000	Normal
2018	7	18	2	       	16	50	999	Normal
2018	7	18	2	       	17	0	1000	Normal
2018	7	18	2	       	17	10	1005	Normal
2018	7	18	2	       	17	20	997	Normal
2018	7	18	2	       	17	30	998	Normal
2018	7	18	2	       	17	40	997	Normal
2018	7	18	2	       	17	50	999	Normal
2018	7	18	2	       	18	0	501	Normal
2018	7	18	2	       	18	10	501	Normal
2018	7	18	2	       	18	20	501	Normal
2018	7	18	2	       	18	30	499	Normal
2018	7	18	2	       	18	40	499	Normal
2018	7	18	2	       	18	50	500	Normal
2018	7	18	2	       	19	0	499	Normal
2018	7	18	2	       	19	10	500	Normal
2018	7	18	2	       	19	20	502	Normal
2018	7	18	2	       	19	30	501	Normal
2018	7	18	2	       	19	40	499	Normal
2018	7	18	2	       	19	50	499	Normal
2018	7	18	2	       	20	0	500	Normal
2018	7	18	2	       	20	10	499	Normal
2018	7	18	2	       	20	20	499	Normal
2018	7	18	2	       	20	30	499	Normal
2018	7	18	2	       	20	40	500	Normal
2018	7	18	2	       	20	50	500	Normal
2018	7	18	2	       	21	0	501	Normal
2018	7	18	2	       	21	10	500	Normal
2018	7	18	2	       	21	20	501	Normal
2018	7	18	2	       	21	30	500	Normal
2018	7	18	2	       	21	40	501	Normal
2018	7	18	2	       	21	50	499	Normal
2018	7	18	2	       	22	0	500	Normal
2018	7	18	2	       	22	10	499	Normal
2018	7	18	2	       	22	20	499	Normal
2018	7	18	2	       	22	30	498	Normal
2018	7	18	2	       	22	40	502	Normal
2018	7	18	2	       	22	50	500	Normal
2018	7	18	2	       	23	0	499	Normal
2018	7	18	2	       	23	10	501	Normal
2018	7	18	2	       	23	20	500	Normal
2018	7	18	2	       	23	30	500	Normal
2018	7	18	2	       	23	40	500	Normal
2018	7	18	2	       	23	50	502	Normal
2018	7	19	3	       	0	0	501	Normal
2018	7	19	3	       	0	10	500	Normal
2018	7	19	3	       	0	20	497	Normal
2018	7	19	3	       	0	30	499	Normal
2018	7	19	3	       	0	40	500	Normal
2018	7	19	3	       	0	50	501	Normal
2018	7	19	3	       	1	0	501	Normal
2018	7	19	3	       	1	10	501	Normal
2018	7	19	3	       	1	20	499	Normal
2018	7	19	3	       	1	30	498	Normal
2018	7	19	3	       	1	40	501	Normal
2018	7	19	3	       	1	50	500	Normal
2018	7	19	3	       	2	0	500	Normal
2018	7	19	3	       	2	10	501	Normal
2018	7	19	3	       	2	20	502	Normal
2018	7	19	3	       	2	30	502	Normal
2018	7	19	3	       	2	40	500	Normal
2018	7	19	3	       	2	50	500	Normal
2018	7	19	3	       	3	0	996	Anomalia
2018	7	19	3	       	3	10	499	Normal
2018	7	19	3	       	3	20	501	Normal
2018	7	19	3	       	3	30	497	Normal
2018	7	19	3	       	3	40	499	Normal
2018	7	19	3	       	3	50	498	Normal
2018	7	19	3	       	4	0	501	Normal
2018	7	19	3	       	4	10	499	Normal
2018	7	19	3	       	4	20	501	Normal
2018	7	19	3	       	4	30	501	Normal
2018	7	19	3	       	4	40	501	Normal
2018	7	19	3	       	4	50	501	Normal
2018	7	19	3	       	5	0	498	Normal
2018	7	19	3	       	5	10	502	Normal
2018	7	19	3	       	5	20	501	Normal
2018	7	19	3	       	5	30	500	Normal
2018	7	19	3	       	5	40	502	Normal
2018	7	19	3	       	5	50	498	Normal
2018	7	19	3	       	6	0	499	Normal
2018	7	19	3	       	6	10	501	Normal
2018	7	19	3	       	6	20	501	Normal
2018	7	19	3	       	6	30	501	Normal
2018	7	19	3	       	6	40	500	Normal
2018	7	19	3	       	6	50	501	Normal
2018	7	19	3	       	7	0	1002	Normal
2018	7	19	3	       	7	10	1005	Normal
2018	7	19	3	       	7	20	1003	Normal
2018	7	19	3	       	7	30	1001	Normal
2018	7	19	3	       	7	40	1005	Normal
2018	7	19	3	       	7	50	999	Normal
2018	7	19	3	       	8	0	999	Normal
2018	7	19	3	       	8	10	1002	Normal
2018	7	19	3	       	8	20	997	Normal
2018	7	19	3	       	8	30	998	Normal
2018	7	19	3	       	8	40	1000	Normal
2018	7	19	3	       	8	50	999	Normal
2018	7	19	3	       	9	0	999	Normal
2018	7	19	3	       	9	10	1002	Normal
2018	7	19	3	       	9	20	999	Normal
2018	7	19	3	       	9	30	1001	Normal
2018	7	19	3	       	9	40	1001	Normal
2018	7	19	3	       	9	50	1001	Normal
2018	7	19	3	       	10	0	1003	Normal
2018	7	19	3	       	10	10	998	Normal
2018	7	19	3	       	10	20	1001	Normal
2018	7	19	3	       	10	30	1004	Normal
2018	7	19	3	       	10	40	1000	Normal
2018	7	19	3	       	10	50	998	Normal
2018	7	19	3	       	11	0	997	Normal
2018	7	19	3	       	11	10	998	Normal
2018	7	19	3	       	11	20	999	Normal
2018	7	19	3	       	11	30	1000	Normal
2018	7	19	3	       	11	40	999	Normal
2018	7	19	3	       	11	50	998	Normal
2018	7	19	3	       	12	0	1002	Normal
2018	7	19	3	       	12	10	998	Normal
2018	7	19	3	       	12	20	1000	Normal
2018	7	19	3	       	12	30	1002	Normal
2018	7	19	3	       	12	40	1000	Normal
2018	7	19	3	       	12	50	998	Normal
2018	7	19	3	       	13	0	997	Normal
2018	7	19	3	       	13	10	1002	Normal
2018	7	19	3	       	13	20	999	Normal
2018	7	19	3	       	13	30	1004	Normal
2018	7	19	3	       	13	40	1002	Normal
2018	7	19	3	       	13	50	1002	Normal
2018	7	19	3	       	14	0	1001	Normal
2018	7	19	3	       	14	10	1001	Normal
2018	7	19	3	       	14	20	993	Normal
2018	7	19	3	       	14	30	998	Normal
2018	7	19	3	       	14	40	1000	Normal
2018	7	19	3	       	14	50	1002	Normal
2018	7	19	3	       	15	0	1001	Normal
2018	7	19	3	       	15	10	996	Normal
2018	7	19	3	       	15	20	998	Normal
2018	7	19	3	       	15	30	1002	Normal
2018	7	19	3	       	15	40	1000	Normal
2018	7	19	3	       	15	50	999	Normal
2018	7	19	3	       	16	0	1000	Normal
2018	7	19	3	       	16	10	1005	Normal
2018	7	19	3	       	16	20	998	Normal
2018	7	19	3	       	16	30	1003	Normal
2018	7	19	3	       	16	40	1003	Normal
2018	7	19	3	       	16	50	1005	Normal
2018	7	19	3	       	17	0	1000	Normal
2018	7	19	3	       	17	10	1003	Normal
2018	7	19	3	       	17	20	1001	Normal
2018	7	19	3	       	17	30	1000	Normal
2018	7	19	3	       	17	40	1003	Normal
2018	7	19	3	       	17	50	999	Normal
2018	7	19	3	       	18	0	500	Normal
2018	7	19	3	       	18	10	500	Normal
2018	7	19	3	       	18	20	500	Normal
2018	7	19	3	       	18	30	499	Normal
2018	7	19	3	       	18	40	498	Normal
2018	7	19	3	       	18	50	500	Normal
2018	7	19	3	       	19	0	502	Normal
2018	7	19	3	       	19	10	500	Normal
2018	7	19	3	       	19	20	497	Normal
2018	7	19	3	       	19	30	1003	Anomalia
2018	7	19	3	       	19	40	499	Normal
2018	7	19	3	       	19	50	500	Normal
2018	7	19	3	       	20	0	501	Normal
2018	7	19	3	       	20	10	499	Normal
2018	7	19	3	       	20	20	498	Normal
2018	7	19	3	       	20	30	499	Normal
2018	7	19	3	       	20	40	499	Normal
2018	7	19	3	       	20	50	498	Normal
2018	7	19	3	       	21	0	498	Normal
2018	7	19	3	       	21	10	499	Normal
2018	7	19	3	       	21	20	498	Normal
2018	7	19	3	       	21	30	499	Normal
2018	7	19	3	       	21	40	498	Normal
2018	7	19	3	       	21	50	499	Normal
2018	7	19	3	       	22	0	502	Normal
2018	7	19	3	       	22	10	500	Normal
2018	7	19	3	       	22	20	501	Normal
2018	7	19	3	       	22	30	499	Normal
2018	7	19	3	       	22	40	500	Normal
2018	7	19	3	       	22	50	500	Normal
2018	7	19	3	       	23	0	500	Normal
2018	7	19	3	       	23	10	500	Normal
2018	7	19	3	       	23	20	500	Normal
2018	7	19	3	       	23	30	498	Normal
2018	7	19	3	       	23	40	500	Normal
2018	7	19	3	       	23	50	501	Normal
2018	7	20	4	       	0	0	501	Normal
2018	7	20	4	       	0	10	499	Normal
2018	7	20	4	       	0	20	500	Normal
2018	7	20	4	       	0	30	501	Normal
2018	7	20	4	       	0	40	498	Normal
2018	7	20	4	       	0	50	501	Normal
2018	7	20	4	       	1	0	498	Normal
2018	7	20	4	       	1	10	499	Normal
2018	7	20	4	       	1	20	498	Normal
2018	7	20	4	       	1	30	500	Normal
2018	7	20	4	       	1	40	499	Normal
2018	7	20	4	       	1	50	500	Normal
2018	7	20	4	       	2	0	501	Normal
2018	7	20	4	       	2	10	499	Normal
2018	7	20	4	       	2	20	498	Normal
2018	7	20	4	       	2	30	499	Normal
2018	7	20	4	       	2	40	500	Normal
2018	7	20	4	       	2	50	499	Normal
2018	7	20	4	       	3	0	500	Normal
2018	7	20	4	       	3	10	499	Normal
2018	7	20	4	       	3	20	500	Normal
2018	7	20	4	       	3	30	499	Normal
2018	7	20	4	       	3	40	500	Normal
2018	7	20	4	       	3	50	500	Normal
2018	7	20	4	       	4	0	499	Normal
2018	7	20	4	       	4	10	501	Normal
2018	7	20	4	       	4	20	500	Normal
2018	7	20	4	       	4	30	499	Normal
2018	7	20	4	       	4	40	499	Normal
2018	7	20	4	       	4	50	500	Normal
2018	7	20	4	       	5	0	498	Normal
2018	7	20	4	       	5	10	497	Normal
2018	7	20	4	       	5	20	499	Normal
2018	7	20	4	       	5	30	499	Normal
2018	7	20	4	       	5	40	499	Normal
2018	7	20	4	       	5	50	499	Normal
2018	7	20	4	       	6	0	499	Normal
2018	7	20	4	       	6	10	499	Normal
2018	7	20	4	       	6	20	499	Normal
2018	7	20	4	       	6	30	497	Normal
2018	7	20	4	       	6	40	500	Normal
2018	7	20	4	       	6	50	500	Normal
2018	7	20	4	       	7	0	1001	Normal
2018	7	20	4	       	7	10	1001	Normal
2018	7	20	4	       	7	20	1004	Normal
2018	7	20	4	       	7	30	999	Normal
2018	7	20	4	       	7	40	999	Normal
2018	7	20	4	       	7	50	997	Normal
2018	7	20	4	       	8	0	1005	Normal
2018	7	20	4	       	8	10	1001	Normal
2018	7	20	4	       	8	20	1000	Normal
2018	7	20	4	       	8	30	1002	Normal
2018	7	20	4	       	8	40	1004	Normal
2018	7	20	4	       	8	50	1000	Normal
2018	7	20	4	       	9	0	1002	Normal
2018	7	20	4	       	9	10	1001	Normal
2018	7	20	4	       	9	20	1004	Normal
2018	7	20	4	       	9	30	997	Normal
2018	7	20	4	       	9	40	1005	Normal
2018	7	20	4	       	9	50	995	Normal
2018	7	20	4	       	10	0	1002	Normal
2018	7	20	4	       	10	10	1001	Normal
2018	7	20	4	       	10	20	1003	Normal
2018	7	20	4	       	10	30	1000	Normal
2018	7	20	4	       	10	40	998	Normal
2018	7	20	4	       	10	50	1004	Normal
2018	7	20	4	       	11	0	1000	Normal
2018	7	20	4	       	11	10	997	Normal
2018	7	20	4	       	11	20	997	Normal
2018	7	20	4	       	11	30	1003	Normal
2018	7	20	4	       	11	40	1004	Normal
2018	7	20	4	       	11	50	1001	Normal
2018	7	20	4	       	12	0	1001	Normal
2018	7	20	4	       	12	10	997	Normal
2018	7	20	4	       	12	20	999	Normal
2018	7	20	4	       	12	30	1000	Normal
2018	7	20	4	       	12	40	1002	Normal
2018	7	20	4	       	12	50	1000	Normal
2018	7	20	4	       	13	0	1000	Normal
2018	7	20	4	       	13	10	997	Normal
2018	7	20	4	       	13	20	999	Normal
2018	7	20	4	       	13	30	998	Normal
2018	7	20	4	       	13	40	997	Normal
2018	7	20	4	       	13	50	999	Normal
2018	7	20	4	       	14	0	1000	Normal
2018	7	20	4	       	14	10	997	Normal
2018	7	20	4	       	14	20	1001	Normal
2018	7	20	4	       	14	30	997	Normal
2018	7	20	4	       	14	40	1005	Normal
2018	7	20	4	       	14	50	1000	Normal
2018	7	20	4	       	15	0	997	Normal
2018	7	20	4	       	15	10	999	Normal
2018	7	20	4	       	15	20	994	Normal
2018	7	20	4	       	15	30	1000	Normal
2018	7	20	4	       	15	40	999	Normal
2018	7	20	4	       	15	50	1000	Normal
2018	7	20	4	       	16	0	999	Normal
2018	7	20	4	       	16	10	999	Normal
2018	7	20	4	       	16	20	1000	Normal
2018	7	20	4	       	16	30	1002	Normal
2018	7	20	4	       	16	40	999	Normal
2018	7	20	4	       	16	50	998	Normal
2018	7	20	4	       	17	0	999	Normal
2018	7	20	4	       	17	10	1001	Normal
2018	7	20	4	       	17	20	1001	Normal
2018	7	20	4	       	17	30	997	Normal
2018	7	20	4	       	17	40	1000	Normal
2018	7	20	4	       	17	50	1002	Normal
2018	7	20	4	       	18	0	499	Normal
2018	7	20	4	       	18	10	500	Normal
2018	7	20	4	       	18	20	498	Normal
2018	7	20	4	       	18	30	500	Normal
2018	7	20	4	       	18	40	500	Normal
2018	7	20	4	       	18	50	501	Normal
2018	7	20	4	       	19	0	500	Normal
2018	7	20	4	       	19	10	499	Normal
2018	7	20	4	       	19	20	501	Normal
2018	7	20	4	       	19	30	501	Normal
2018	7	20	4	       	19	40	501	Normal
2018	7	20	4	       	19	50	501	Normal
2018	7	20	4	       	20	0	499	Normal
2018	7	20	4	       	20	10	499	Normal
2018	7	20	4	       	20	20	499	Normal
2018	7	20	4	       	20	30	499	Normal
2018	7	20	4	       	20	40	498	Normal
2018	7	20	4	       	20	50	500	Normal
2018	7	20	4	       	21	0	501	Normal
2018	7	20	4	       	21	10	499	Normal
2018	7	20	4	       	21	20	500	Normal
2018	7	20	4	       	21	30	499	Normal
2018	7	20	4	       	21	40	500	Normal
2018	7	20	4	       	21	50	497	Normal
2018	7	20	4	       	22	0	502	Normal
2018	7	20	4	       	22	10	499	Normal
2018	7	20	4	       	22	20	499	Normal
2018	7	20	4	       	22	30	502	Normal
2018	7	20	4	       	22	40	499	Normal
2018	7	20	4	       	22	50	499	Normal
2018	7	20	4	       	23	0	499	Normal
2018	7	20	4	       	23	10	500	Normal
2018	7	20	4	       	23	20	498	Normal
2018	7	20	4	       	23	30	501	Normal
2018	7	20	4	       	23	40	499	Normal
2018	7	20	4	       	23	50	498	Normal
2018	7	21	5	       	0	0	600	Normal
2018	7	21	5	       	0	10	1203	Anomalia
2018	7	21	5	       	0	20	600	Normal
2018	7	21	5	       	0	30	600	Normal
2018	7	21	5	       	0	40	601	Normal
2018	7	21	5	       	0	50	601	Normal
2018	7	21	5	       	1	0	598	Normal
2018	7	21	5	       	1	10	599	Normal
2018	7	21	5	       	1	20	600	Normal
2018	7	21	5	       	1	30	598	Normal
2018	7	21	5	       	1	40	600	Normal
2018	7	21	5	       	1	50	598	Normal
2018	7	21	5	       	2	0	601	Normal
2018	7	21	5	       	2	10	601	Normal
2018	7	21	5	       	2	20	599	Normal
2018	7	21	5	       	2	30	600	Normal
2018	7	21	5	       	2	40	599	Normal
2018	7	21	5	       	2	50	601	Normal
2018	7	21	5	       	3	0	599	Normal
2018	7	21	5	       	3	10	600	Normal
2018	7	21	5	       	3	20	601	Normal
2018	7	21	5	       	3	30	600	Normal
2018	7	21	5	       	3	40	600	Normal
2018	7	21	5	       	3	50	598	Normal
2018	7	21	5	       	4	0	597	Normal
2018	7	21	5	       	4	10	599	Normal
2018	7	21	5	       	4	20	600	Normal
2018	7	21	5	       	4	30	1198	Anomalia
2018	7	21	5	       	4	40	597	Normal
2018	7	21	5	       	4	50	601	Normal
2018	7	21	5	       	5	0	604	Normal
2018	7	21	5	       	5	10	600	Normal
2018	7	21	5	       	5	20	598	Normal
2018	7	21	5	       	5	30	598	Normal
2018	7	21	5	       	5	40	601	Normal
2018	7	21	5	       	5	50	600	Normal
2018	7	21	5	       	6	0	601	Normal
2018	7	21	5	       	6	10	601	Normal
