Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	16	0	       	19	50	101	Normal
2018	7	16	0	       	20	0	99	Normal
2018	7	16	0	       	20	10	99	Normal
2018	7	16	0	       	20	20	99	Normal
2018	7	16	0	       	20	30	102	Normal
2018	7	16	0	       	20	40	98	Normal
2018	7	16	0	       	20	50	102	Normal
2018	7	16	0	       	21	0	101	Normal
2018	7	16	0	       	21	10	100	Normal
2018	7	16	0	       	21	20	100	Normal
2018	7	16	0	       	21	30	100	Normal
2018	7	16	0	       	21	40	99	Normal
2018	7	16	0	       	21	50	100	Normal
2018	7	16	0	       	22	0	99	Normal
2018	7	16	0	       	22	10	99	Normal
2018	7	16	0	       	22	20	100	Normal
2018	7	16	0	       	22	30	100	Normal
2018	7	16	0	       	22	40	101	Normal
2018	7	16	0	       	22	50	100	Normal
2018	7	16	0	       	23	0	102	Normal
2018	7	16	0	       	23	10	101	Normal
2018	7	16	0	       	23	20	99	Normal
2018	7	16	0	       	23	30	98	Normal
2018	7	16	0	       	23	40	100	Normal
2018	7	16	0	       	23	50	100	Normal
2018	7	17	1	       	0	0	99	Normal
2018	7	17	1	       	0	10	99	Normal
2018	7	17	1	       	0	20	100	Normal
2018	7	17	1	       	0	30	99	Normal
2018	7	17	1	       	0	40	101	Normal
2018	7	17	1	       	0	50	101	Normal
2018	7	17	1	       	1	0	101	Normal
2018	7	17	1	       	1	10	101	Normal
2018	7	17	1	       	1	20	99	Normal
2018	7	17	1	       	1	30	100	Normal
2018	7	17	1	       	1	40	100	Normal
2018	7	17	1	       	1	50	101	Normal
2018	7	17	1	       	2	0	101	Normal
2018	7	17	1	       	2	10	99	Normal
2018	7	17	1	       	2	20	97	Normal
2018	7	17	1	       	2	30	99	Normal
2018	7	17	1	       	2	40	101	Normal
2018	7	17	1	       	2	50	101	Normal
2018	7	17	1	       	3	0	101	Normal
2018	7	17	1	       	3	10	101	Normal
2018	7	17	1	       	3	20	101	Normal
2018	7	17	1	       	3	30	101	Normal
2018	7	17	1	       	3	40	99	Normal
2018	7	17	1	       	3	50	100	Normal
2018	7	17	1	       	4	0	99	Normal
2018	7	17	1	       	4	10	100	Normal
2018	7	17	1	       	4	20	102	Normal
2018	7	17	1	       	4	30	99	Normal
2018	7	17	1	       	4	40	99	Normal
2018	7	17	1	       	4	50	99	Normal
2018	7	17	1	       	5	0	101	Normal
2018	7	17	1	       	5	10	102	Normal
2018	7	17	1	       	5	20	99	Normal
2018	7	17	1	       	5	30	100	Normal
2018	7	17	1	       	5	40	98	Normal
2018	7	17	1	       	5	50	100	Normal
2018	7	17	1	       	6	0	99	Normal
2018	7	17	1	       	6	10	101	Normal
2018	7	17	1	       	6	20	100	Normal
2018	7	17	1	       	6	30	98	Normal
2018	7	17	1	       	6	40	102	Normal
2018	7	17	1	       	6	50	102	Normal
2018	7	17	1	       	7	0	202	Normal
2018	7	17	1	       	7	10	203	Normal
2018	7	17	1	       	7	20	199	Normal
2018	7	17	1	       	7	30	201	Normal
2018	7	17	1	       	7	40	199	Normal
2018	7	17	1	       	7	50	195	Normal
2018	7	17	1	       	8	0	606	Anomalia
2018	7	17	1	       	8	10	197	Normal
2018	7	17	1	       	8	20	202	Normal
2018	7	17	1	       	8	30	198	Normal
2018	7	17	1	       	8	40	201	Normal
2018	7	17	1	       	8	50	199	Normal
2018	7	17	1	       	9	0	202	Normal
2018	7	17	1	       	9	10	201	Normal
2018	7	17	1	       	9	20	198	Normal
2018	7	17	1	       	9	30	203	Normal
2018	7	17	1	       	9	40	202	Normal
2018	7	17	1	       	9	50	200	Normal
2018	7	17	1	       	10	0	202	Normal
2018	7	17	1	       	10	10	202	Normal
2018	7	17	1	       	10	20	199	Normal
2018	7	17	1	       	10	30	197	Normal
2018	7	17	1	       	10	40	198	Normal
2018	7	17	1	       	10	50	205	Normal
2018	7	17	1	       	11	0	201	Normal
2018	7	17	1	       	11	10	198	Normal
2018	7	17	1	       	11	20	201	Normal
2018	7	17	1	       	11	30	198	Normal
2018	7	17	1	       	11	40	196	Normal
2018	7	17	1	       	11	50	200	Normal
2018	7	17	1	       	12	0	198	Normal
2018	7	17	1	       	12	10	202	Normal
2018	7	17	1	       	12	20	204	Normal
2018	7	17	1	       	12	30	201	Normal
2018	7	17	1	       	12	40	204	Normal
2018	7	17	1	       	12	50	202	Normal
2018	7	17	1	       	13	0	203	Normal
2018	7	17	1	       	13	10	198	Normal
2018	7	17	1	       	13	20	197	Normal
2018	7	17	1	       	13	30	199	Normal
2018	7	17	1	       	13	40	198	Normal
2018	7	17	1	       	13	50	197	Normal
2018	7	17	1	       	14	0	202	Normal
2018	7	17	1	       	14	10	198	Normal
2018	7	17	1	       	14	20	198	Normal
2018	7	17	1	       	14	30	201	Normal
2018	7	17	1	       	14	40	197	Normal
2018	7	17	1	       	14	50	199	Normal
2018	7	17	1	       	15	0	199	Normal
2018	7	17	1	       	15	10	196	Normal
2018	7	17	1	       	15	20	198	Normal
2018	7	17	1	       	15	30	201	Normal
2018	7	17	1	       	15	40	196	Normal
2018	7	17	1	       	15	50	204	Normal
2018	7	17	1	       	16	0	200	Normal
2018	7	17	1	       	16	10	199	Normal
2018	7	17	1	       	16	20	199	Normal
2018	7	17	1	       	16	30	203	Normal
2018	7	17	1	       	16	40	198	Normal
2018	7	17	1	       	16	50	198	Normal
2018	7	17	1	       	17	0	202	Normal
2018	7	17	1	       	17	10	202	Normal
2018	7	17	1	       	17	20	201	Normal
2018	7	17	1	       	17	30	201	Normal
2018	7	17	1	       	17	40	199	Normal
2018	7	17	1	       	17	50	196	Normal
2018	7	17	1	       	18	0	97	Normal
2018	7	17	1	       	18	10	99	Normal
2018	7	17	1	       	18	20	99	Normal
2018	7	17	1	       	18	30	100	Normal
2018	7	17	1	       	18	40	99	Normal
2018	7	17	1	       	18	50	100	Normal
2018	7	17	1	       	19	0	98	Normal
2018	7	17	1	       	19	10	101	Normal
2018	7	17	1	       	19	20	101	Normal
2018	7	17	1	       	19	30	102	Normal
2018	7	17	1	       	19	40	100	Normal
2018	7	17	1	       	19	50	100	Normal
2018	7	17	1	       	20	0	99	Normal
2018	7	17	1	       	20	10	98	Normal
2018	7	17	1	       	20	20	100	Normal
2018	7	17	1	       	20	30	98	Normal
2018	7	17	1	       	20	40	101	Normal
2018	7	17	1	       	20	50	99	Normal
2018	7	17	1	       	21	0	98	Normal
2018	7	17	1	       	21	10	100	Normal
2018	7	17	1	       	21	20	101	Normal
2018	7	17	1	       	21	30	100	Normal
2018	7	17	1	       	21	40	99	Normal
2018	7	17	1	       	21	50	100	Normal
2018	7	17	1	       	22	0	101	Normal
2018	7	17	1	       	22	10	97	Normal
2018	7	17	1	       	22	20	99	Normal
2018	7	17	1	       	22	30	101	Normal
2018	7	17	1	       	22	40	101	Normal
2018	7	17	1	       	22	50	297	Anomalia
2018	7	17	1	       	23	0	100	Normal
2018	7	17	1	       	23	10	99	Normal
2018	7	17	1	       	23	20	100	Normal
2018	7	17	1	       	23	30	101	Normal
2018	7	17	1	       	23	40	99	Normal
2018	7	17	1	       	23	50	100	Normal
2018	7	18	2	       	0	0	99	Normal
2018	7	18	2	       	0	10	100	Normal
2018	7	18	2	       	0	20	99	Normal
2018	7	18	2	       	0	30	101	Normal
2018	7	18	2	       	0	40	101	Normal
2018	7	18	2	       	0	50	102	Normal
2018	7	18	2	       	1	0	99	Normal
2018	7	18	2	       	1	10	98	Normal
2018	7	18	2	       	1	20	102	Normal
2018	7	18	2	       	1	30	102	Normal
2018	7	18	2	       	1	40	98	Normal
2018	7	18	2	       	1	50	98	Normal
2018	7	18	2	       	2	0	99	Normal
2018	7	18	2	       	2	10	100	Normal
2018	7	18	2	       	2	20	98	Normal
2018	7	18	2	       	2	30	99	Normal
2018	7	18	2	       	2	40	100	Normal
2018	7	18	2	       	2	50	100	Normal
2018	7	18	2	       	3	0	99	Normal
2018	7	18	2	       	3	10	101	Normal
2018	7	18	2	       	3	20	101	Normal
2018	7	18	2	       	3	30	98	Normal
2018	7	18	2	       	3	40	100	Normal
2018	7	18	2	       	3	50	100	Normal
2018	7	18	2	       	4	0	100	Normal
2018	7	18	2	       	4	10	101	Normal
2018	7	18	2	       	4	20	98	Normal
2018	7	18	2	       	4	30	101	Normal
2018	7	18	2	       	4	40	98	Normal
2018	7	18	2	       	4	50	100	Normal
2018	7	18	2	       	5	0	101	Normal
2018	7	18	2	       	5	10	102	Normal
2018	7	18	2	       	5	20	101	Normal
2018	7	18	2	       	5	30	99	Normal
2018	7	18	2	       	5	40	100	Normal
2018	7	18	2	       	5	50	99	Normal
2018	7	18	2	       	6	0	101	Normal
2018	7	18	2	       	6	10	101	Normal
2018	7	18	2	       	6	20	100	Normal
2018	7	18	2	       	6	30	100	Normal
2018	7	18	2	       	6	40	98	Normal
2018	7	18	2	       	6	50	100	Normal
2018	7	18	2	       	7	0	202	Normal
2018	7	18	2	       	7	10	202	Normal
2018	7	18	2	       	7	20	200	Normal
2018	7	18	2	       	7	30	198	Normal
2018	7	18	2	       	7	40	199	Normal
2018	7	18	2	       	7	50	202	Normal
2018	7	18	2	       	8	0	197	Normal
2018	7	18	2	       	8	10	196	Normal
2018	7	18	2	       	8	20	198	Normal
2018	7	18	2	       	8	30	199	Normal
2018	7	18	2	       	8	40	202	Normal
2018	7	18	2	       	8	50	197	Normal
2018	7	18	2	       	9	0	198	Normal
2018	7	18	2	       	9	10	199	Normal
2018	7	18	2	       	9	20	197	Normal
2018	7	18	2	       	9	30	199	Normal
2018	7	18	2	       	9	40	202	Normal
2018	7	18	2	       	9	50	203	Normal
2018	7	18	2	       	10	0	199	Normal
2018	7	18	2	       	10	10	195	Normal
2018	7	18	2	       	10	20	202	Normal
2018	7	18	2	       	10	30	197	Normal
2018	7	18	2	       	10	40	203	Normal
2018	7	18	2	       	10	50	198	Normal
2018	7	18	2	       	11	0	202	Normal
2018	7	18	2	       	11	10	201	Normal
2018	7	18	2	       	11	20	198	Normal
2018	7	18	2	       	11	30	199	Normal
2018	7	18	2	       	11	40	202	Normal
2018	7	18	2	       	11	50	201	Normal
2018	7	18	2	       	12	0	198	Normal
2018	7	18	2	       	12	10	204	Normal
2018	7	18	2	       	12	20	198	Normal
2018	7	18	2	       	12	30	201	Normal
2018	7	18	2	       	12	40	199	Normal
2018	7	18	2	       	12	50	203	Normal
2018	7	18	2	       	13	0	195	Normal
2018	7	18	2	       	13	10	200	Normal
2018	7	18	2	       	13	20	204	Normal
2018	7	18	2	       	13	30	200	Normal
2018	7	18	2	       	13	40	197	Normal
2018	7	18	2	       	13	50	198	Normal
2018	7	18	2	       	14	0	197	Normal
2018	7	18	2	       	14	10	201	Normal
2018	7	18	2	       	14	20	199	Normal
2018	7	18	2	       	14	30	202	Normal
2018	7	18	2	       	14	40	198	Normal
2018	7	18	2	       	14	50	205	Normal
2018	7	18	2	       	15	0	196	Normal
2018	7	18	2	       	15	10	197	Normal
2018	7	18	2	       	15	20	205	Normal
2018	7	18	2	       	15	30	203	Normal
2018	7	18	2	       	15	40	202	Normal
2018	7	18	2	       	15	50	204	Normal
2018	7	18	2	       	16	0	197	Normal
2018	7	18	2	       	16	10	197	Normal
2018	7	18	2	       	16	20	199	Normal
2018	7	18	2	       	16	30	204	Normal
2018	7	18	2	       	16	40	200	Normal
2018	7	18	2	       	16	50	202	Normal
2018	7	18	2	       	17	0	199	Normal
2018	7	18	2	       	17	10	199	Normal
2018	7	18	2	       	17	20	200	Normal
2018	7	18	2	       	17	30	194	Normal
2018	7	18	2	       	17	40	200	Normal
2018	7	18	2	       	17	50	199	Normal
2018	7	18	2	       	18	0	100	Normal
2018	7	18	2	       	18	10	101	Normal
2018	7	18	2	       	18	20	100	Normal
2018	7	18	2	       	18	30	100	Normal
2018	7	18	2	       	18	40	97	Normal
2018	7	18	2	       	18	50	99	Normal
2018	7	18	2	       	19	0	101	Normal
2018	7	18	2	       	19	10	102	Normal
2018	7	18	2	       	19	20	100	Normal
2018	7	18	2	       	19	30	99	Normal
2018	7	18	2	       	19	40	102	Normal
2018	7	18	2	       	19	50	99	Normal
2018	7	18	2	       	20	0	101	Normal
2018	7	18	2	       	20	10	100	Normal
2018	7	18	2	       	20	20	101	Normal
2018	7	18	2	       	20	30	98	Normal
2018	7	18	2	       	20	40	98	Normal
2018	7	18	2	       	20	50	101	Normal
2018	7	18	2	       	21	0	100	Normal
2018	7	18	2	       	21	10	99	Normal
2018	7	18	2	       	21	20	100	Normal
2018	7	18	2	       	21	30	101	Normal
2018	7	18	2	       	21	40	101	Normal
2018	7	18	2	       	21	50	99	Normal
2018	7	18	2	       	22	0	101	Normal
2018	7	18	2	       	22	10	100	Normal
2018	7	18	2	       	22	20	98	Normal
2018	7	18	2	       	22	30	98	Normal
2018	7	18	2	       	22	40	101	Normal
2018	7	18	2	       	22	50	100	Normal
2018	7	18	2	       	23	0	98	Normal
2018	7	18	2	       	23	10	99	Normal
2018	7	18	2	       	23	20	100	Normal
2018	7	18	2	       	23	30	101	Normal
2018	7	18	2	       	23	40	100	Normal
2018	7	18	2	       	23	50	101	Normal
2018	7	19	3	       	0	0	99	Normal
2018	7	19	3	       	0	10	99	Normal
2018	7	19	3	       	0	20	100	Normal
2018	7	19	3	       	0	30	99	Normal
2018	7	19	3	       	0	40	100	Normal
2018	7	19	3	       	0	50	100	Normal
2018	7	19	3	       	1	0	101	Normal
2018	7	19	3	       	1	10	100	Normal
2018	7	19	3	       	1	20	100	Normal
2018	7	19	3	       	1	30	100	Normal
2018	7	19	3	       	1	40	98	Normal
2018	7	19	3	       	1	50	101	Normal
2018	7	19	3	       	2	0	99	Normal
2018	7	19	3	       	2	10	101	Normal
2018	7	19	3	       	2	20	100	Normal
2018	7	19	3	       	2	30	100	Normal
2018	7	19	3	       	2	40	100	Normal
2018	7	19	3	       	2	50	101	Normal
2018	7	19	3	       	3	0	100	Normal
2018	7	19	3	       	3	10	99	Normal
2018	7	19	3	       	3	20	100	Normal
2018	7	19	3	       	3	30	102	Normal
2018	7	19	3	       	3	40	102	Normal
2018	7	19	3	       	3	50	99	Normal
2018	7	19	3	       	4	0	102	Normal
2018	7	19	3	       	4	10	101	Normal
2018	7	19	3	       	4	20	98	Normal
2018	7	19	3	       	4	30	98	Normal
2018	7	19	3	       	4	40	99	Normal
2018	7	19	3	       	4	50	99	Normal
2018	7	19	3	       	5	0	100	Normal
2018	7	19	3	       	5	10	100	Normal
2018	7	19	3	       	5	20	101	Normal
2018	7	19	3	       	5	30	98	Normal
2018	7	19	3	       	5	40	99	Normal
2018	7	19	3	       	5	50	100	Normal
2018	7	19	3	       	6	0	100	Normal
2018	7	19	3	       	6	10	101	Normal
2018	7	19	3	       	6	20	102	Normal
2018	7	19	3	       	6	30	98	Normal
2018	7	19	3	       	6	40	99	Normal
2018	7	19	3	       	6	50	100	Normal
2018	7	19	3	       	7	0	201	Normal
2018	7	19	3	       	7	10	199	Normal
2018	7	19	3	       	7	20	198	Normal
2018	7	19	3	       	7	30	201	Normal
2018	7	19	3	       	7	40	200	Normal
2018	7	19	3	       	7	50	198	Normal
2018	7	19	3	       	8	0	201	Normal
2018	7	19	3	       	8	10	203	Normal
2018	7	19	3	       	8	20	203	Normal
2018	7	19	3	       	8	30	203	Normal
2018	7	19	3	       	8	40	201	Normal
2018	7	19	3	       	8	50	199	Normal
2018	7	19	3	       	9	0	200	Normal
2018	7	19	3	       	9	10	203	Normal
2018	7	19	3	       	9	20	200	Normal
2018	7	19	3	       	9	30	203	Normal
2018	7	19	3	       	9	40	196	Normal
2018	7	19	3	       	9	50	199	Normal
2018	7	19	3	       	10	0	195	Normal
2018	7	19	3	       	10	10	199	Normal
2018	7	19	3	       	10	20	201	Normal
2018	7	19	3	       	10	30	203	Normal
2018	7	19	3	       	10	40	202	Normal
2018	7	19	3	       	10	50	199	Normal
2018	7	19	3	       	11	0	200	Normal
2018	7	19	3	       	11	10	203	Normal
2018	7	19	3	       	11	20	202	Normal
2018	7	19	3	       	11	30	201	Normal
2018	7	19	3	       	11	40	202	Normal
2018	7	19	3	       	11	50	202	Normal
2018	7	19	3	       	12	0	198	Normal
2018	7	19	3	       	12	10	201	Normal
2018	7	19	3	       	12	20	198	Normal
2018	7	19	3	       	12	30	198	Normal
2018	7	19	3	       	12	40	203	Normal
2018	7	19	3	       	12	50	202	Normal
2018	7	19	3	       	13	0	198	Normal
2018	7	19	3	       	13	10	204	Normal
2018	7	19	3	       	13	20	204	Normal
2018	7	19	3	       	13	30	198	Normal
2018	7	19	3	       	13	40	204	Normal
2018	7	19	3	       	13	50	199	Normal
2018	7	19	3	       	14	0	201	Normal
2018	7	19	3	       	14	10	198	Normal
2018	7	19	3	       	14	20	197	Normal
2018	7	19	3	       	14	30	201	Normal
2018	7	19	3	       	14	40	199	Normal
2018	7	19	3	       	14	50	203	Normal
2018	7	19	3	       	15	0	201	Normal
2018	7	19	3	       	15	10	199	Normal
2018	7	19	3	       	15	20	202	Normal
2018	7	19	3	       	15	30	200	Normal
2018	7	19	3	       	15	40	203	Normal
2018	7	19	3	       	15	50	203	Normal
2018	7	19	3	       	16	0	198	Normal
2018	7	19	3	       	16	10	200	Normal
2018	7	19	3	       	16	20	203	Normal
2018	7	19	3	       	16	30	199	Normal
2018	7	19	3	       	16	40	195	Normal
2018	7	19	3	       	16	50	198	Normal
2018	7	19	3	       	17	0	201	Normal
2018	7	19	3	       	17	10	204	Normal
2018	7	19	3	       	17	20	199	Normal
2018	7	19	3	       	17	30	200	Normal
2018	7	19	3	       	17	40	201	Normal
2018	7	19	3	       	17	50	200	Normal
2018	7	19	3	       	18	0	99	Normal
2018	7	19	3	       	18	10	99	Normal
2018	7	19	3	       	18	20	98	Normal
2018	7	19	3	       	18	30	100	Normal
2018	7	19	3	       	18	40	100	Normal
2018	7	19	3	       	18	50	101	Normal
2018	7	19	3	       	19	0	100	Normal
2018	7	19	3	       	19	10	99	Normal
2018	7	19	3	       	19	20	100	Normal
2018	7	19	3	       	19	30	101	Normal
2018	7	19	3	       	19	40	100	Normal
2018	7	19	3	       	19	50	101	Normal
2018	7	19	3	       	20	0	100	Normal
2018	7	19	3	       	20	10	99	Normal
2018	7	19	3	       	20	20	98	Normal
2018	7	19	3	       	20	30	100	Normal
2018	7	19	3	       	20	40	99	Normal
2018	7	19	3	       	20	50	101	Normal
2018	7	19	3	       	21	0	99	Normal
2018	7	19	3	       	21	10	100	Normal
2018	7	19	3	       	21	20	98	Normal
2018	7	19	3	       	21	30	102	Normal
2018	7	19	3	       	21	40	100	Normal
2018	7	19	3	       	21	50	101	Normal
2018	7	19	3	       	22	0	100	Normal
2018	7	19	3	       	22	10	100	Normal
2018	7	19	3	       	22	20	100	Normal
2018	7	19	3	       	22	30	100	Normal
2018	7	19	3	       	22	40	99	Normal
2018	7	19	3	       	22	50	101	Normal
2018	7	19	3	       	23	0	99	Normal
2018	7	19	3	       	23	10	101	Normal
2018	7	19	3	       	23	20	99	Normal
2018	7	19	3	       	23	30	99	Normal
2018	7	19	3	       	23	40	98	Normal
2018	7	19	3	       	23	50	97	Normal
2018	7	20	4	       	0	0	99	Normal
2018	7	20	4	       	0	10	102	Normal
2018	7	20	4	       	0	20	97	Normal
2018	7	20	4	       	0	30	100	Normal
2018	7	20	4	       	0	40	100	Normal
2018	7	20	4	       	0	50	99	Normal
2018	7	20	4	       	1	0	101	Normal
2018	7	20	4	       	1	10	99	Normal
2018	7	20	4	       	1	20	99	Normal
2018	7	20	4	       	1	30	101	Normal
2018	7	20	4	       	1	40	101	Normal
2018	7	20	4	       	1	50	99	Normal
2018	7	20	4	       	2	0	101	Normal
2018	7	20	4	       	2	10	100	Normal
2018	7	20	4	       	2	20	101	Normal
2018	7	20	4	       	2	30	101	Normal
2018	7	20	4	       	2	40	100	Normal
2018	7	20	4	       	2	50	102	Normal
2018	7	20	4	       	3	0	99	Normal
2018	7	20	4	       	3	10	102	Normal
2018	7	20	4	       	3	20	100	Normal
2018	7	20	4	       	3	30	103	Normal
2018	7	20	4	       	3	40	98	Normal
2018	7	20	4	       	3	50	101	Normal
2018	7	20	4	       	4	0	101	Normal
2018	7	20	4	       	4	10	99	Normal
2018	7	20	4	       	4	20	98	Normal
2018	7	20	4	       	4	30	100	Normal
2018	7	20	4	       	4	40	100	Normal
2018	7	20	4	       	4	50	98	Normal
2018	7	20	4	       	5	0	101	Normal
2018	7	20	4	       	5	10	100	Normal
2018	7	20	4	       	5	20	101	Normal
2018	7	20	4	       	5	30	100	Normal
2018	7	20	4	       	5	40	101	Normal
2018	7	20	4	       	5	50	99	Normal
2018	7	20	4	       	6	0	100	Normal
2018	7	20	4	       	6	10	99	Normal
2018	7	20	4	       	6	20	100	Normal
2018	7	20	4	       	6	30	100	Normal
2018	7	20	4	       	6	40	100	Normal
2018	7	20	4	       	6	50	98	Normal
2018	7	20	4	       	7	0	196	Normal
2018	7	20	4	       	7	10	198	Normal
2018	7	20	4	       	7	20	199	Normal
2018	7	20	4	       	7	30	198	Normal
2018	7	20	4	       	7	40	199	Normal
2018	7	20	4	       	7	50	200	Normal
2018	7	20	4	       	8	0	197	Normal
2018	7	20	4	       	8	10	198	Normal
2018	7	20	4	       	8	20	202	Normal
2018	7	20	4	       	8	30	198	Normal
2018	7	20	4	       	8	40	201	Normal
2018	7	20	4	       	8	50	203	Normal
2018	7	20	4	       	9	0	202	Normal
2018	7	20	4	       	9	10	202	Normal
2018	7	20	4	       	9	20	202	Normal
2018	7	20	4	       	9	30	203	Normal
2018	7	20	4	       	9	40	198	Normal
2018	7	20	4	       	9	50	196	Normal
2018	7	20	4	       	10	0	199	Normal
2018	7	20	4	       	10	10	199	Normal
2018	7	20	4	       	10	20	200	Normal
2018	7	20	4	       	10	30	202	Normal
2018	7	20	4	       	10	40	197	Normal
2018	7	20	4	       	10	50	203	Normal
2018	7	20	4	       	11	0	200	Normal
2018	7	20	4	       	11	10	203	Normal
2018	7	20	4	       	11	20	199	Normal
2018	7	20	4	       	11	30	202	Normal
2018	7	20	4	       	11	40	199	Normal
2018	7	20	4	       	11	50	199	Normal
2018	7	20	4	       	12	0	199	Normal
2018	7	20	4	       	12	10	197	Normal
2018	7	20	4	       	12	20	203	Normal
2018	7	20	4	       	12	30	203	Normal
2018	7	20	4	       	12	40	196	Normal
2018	7	20	4	       	12	50	202	Normal
2018	7	20	4	       	13	0	201	Normal
2018	7	20	4	       	13	10	198	Normal
2018	7	20	4	       	13	20	203	Normal
2018	7	20	4	       	13	30	201	Normal
2018	7	20	4	       	13	40	203	Normal
2018	7	20	4	       	13	50	198	Normal
2018	7	20	4	       	14	0	202	Normal
2018	7	20	4	       	14	10	201	Normal
2018	7	20	4	       	14	20	198	Normal
2018	7	20	4	       	14	30	198	Normal
2018	7	20	4	       	14	40	202	Normal
2018	7	20	4	       	14	50	204	Normal
2018	7	20	4	       	15	0	202	Normal
2018	7	20	4	       	15	10	199	Normal
2018	7	20	4	       	15	20	200	Normal
2018	7	20	4	       	15	30	202	Normal
2018	7	20	4	       	15	40	201	Normal
2018	7	20	4	       	15	50	200	Normal
2018	7	20	4	       	16	0	202	Normal
2018	7	20	4	       	16	10	198	Normal
2018	7	20	4	       	16	20	196	Normal
2018	7	20	4	       	16	30	200	Normal
2018	7	20	4	       	16	40	203	Normal
2018	7	20	4	       	16	50	205	Normal
2018	7	20	4	       	17	0	202	Normal
2018	7	20	4	       	17	10	202	Normal
2018	7	20	4	       	17	20	205	Normal
2018	7	20	4	       	17	30	198	Normal
2018	7	20	4	       	17	40	202	Normal
2018	7	20	4	       	17	50	199	Normal
2018	7	20	4	       	18	0	101	Normal
2018	7	20	4	       	18	10	101	Normal
2018	7	20	4	       	18	20	100	Normal
2018	7	20	4	       	18	30	101	Normal
2018	7	20	4	       	18	40	101	Normal
2018	7	20	4	       	18	50	99	Normal
2018	7	20	4	       	19	0	98	Normal
2018	7	20	4	       	19	10	100	Normal
2018	7	20	4	       	19	20	101	Normal
2018	7	20	4	       	19	30	100	Normal
2018	7	20	4	       	19	40	102	Normal
2018	7	20	4	       	19	50	100	Normal
2018	7	20	4	       	20	0	101	Normal
2018	7	20	4	       	20	10	100	Normal
2018	7	20	4	       	20	20	98	Normal
2018	7	20	4	       	20	30	101	Normal
2018	7	20	4	       	20	40	100	Normal
2018	7	20	4	       	20	50	100	Normal
2018	7	20	4	       	21	0	99	Normal
2018	7	20	4	       	21	10	100	Normal
2018	7	20	4	       	21	20	99	Normal
2018	7	20	4	       	21	30	98	Normal
2018	7	20	4	       	21	40	100	Normal
2018	7	20	4	       	21	50	99	Normal
2018	7	20	4	       	22	0	102	Normal
2018	7	20	4	       	22	10	101	Normal
2018	7	20	4	       	22	20	99	Normal
2018	7	20	4	       	22	30	100	Normal
2018	7	20	4	       	22	40	100	Normal
2018	7	20	4	       	22	50	99	Normal
2018	7	20	4	       	23	0	99	Normal
2018	7	20	4	       	23	10	99	Normal
2018	7	20	4	       	23	20	100	Normal
2018	7	20	4	       	23	30	101	Normal
2018	7	20	4	       	23	40	97	Normal
2018	7	20	4	       	23	50	101	Normal
2018	7	21	5	       	0	0	79	Normal
2018	7	21	5	       	0	10	79	Normal
2018	7	21	5	       	0	20	80	Normal
2018	7	21	5	       	0	30	80	Normal
2018	7	21	5	       	0	40	79	Normal
2018	7	21	5	       	0	50	80	Normal
2018	7	21	5	       	1	0	78	Normal
2018	7	21	5	       	1	10	78	Normal
2018	7	21	5	       	1	20	80	Normal
2018	7	21	5	       	1	30	78	Normal
2018	7	21	5	       	1	40	80	Normal
2018	7	21	5	       	1	50	79	Normal
2018	7	21	5	       	2	0	80	Normal
2018	7	21	5	       	2	10	79	Normal
2018	7	21	5	       	2	20	80	Normal
2018	7	21	5	       	2	30	80	Normal
2018	7	21	5	       	2	40	78	Normal
2018	7	21	5	       	2	50	79	Normal
2018	7	21	5	       	3	0	79	Normal
2018	7	21	5	       	3	10	78	Normal
2018	7	21	5	       	3	20	81	Normal
2018	7	21	5	       	3	30	80	Normal
2018	7	21	5	       	3	40	80	Normal
2018	7	21	5	       	3	50	78	Normal
2018	7	21	5	       	4	0	80	Normal
2018	7	21	5	       	4	10	80	Normal
2018	7	21	5	       	4	20	79	Normal
2018	7	21	5	       	4	30	81	Normal
2018	7	21	5	       	4	40	81	Normal
2018	7	21	5	       	4	50	81	Normal
2018	7	21	5	       	5	0	79	Normal
2018	7	21	5	       	5	10	80	Normal
2018	7	21	5	       	5	20	78	Normal
2018	7	21	5	       	5	30	81	Normal
2018	7	21	5	       	5	40	80	Normal
2018	7	21	5	       	5	50	79	Normal
2018	7	21	5	       	6	0	80	Normal
2018	7	21	5	       	6	10	80	Normal
2018	7	21	5	       	6	20	78	Normal
2018	7	21	5	       	6	30	78	Normal
2018	7	21	5	       	6	40	80	Normal
2018	7	21	5	       	6	50	78	Normal
2018	7	21	5	       	7	0	79	Normal
2018	7	21	5	       	7	10	79	Normal
2018	7	21	5	       	7	20	79	Normal
2018	7	21	5	       	7	30	80	Normal
2018	7	21	5	       	7	40	79	Normal
2018	7	21	5	       	7	50	80	Normal
2018	7	21	5	       	8	0	80	Normal
2018	7	21	5	       	8	10	80	Normal
2018	7	21	5	       	8	20	78	Normal
2018	7	21	5	       	8	30	80	Normal
2018	7	21	5	       	8	40	80	Normal
2018	7	21	5	       	8	50	80	Normal
2018	7	21	5	       	9	0	80	Normal
2018	7	21	5	       	9	10	80	Normal
2018	7	21	5	       	9	20	81	Normal
2018	7	21	5	       	9	30	78	Normal
2018	7	21	5	       	9	40	80	Normal
2018	7	21	5	       	9	50	79	Normal
2018	7	21	5	       	10	0	80	Normal
2018	7	21	5	       	10	10	78	Normal
2018	7	21	5	       	10	20	80	Normal
